index,Unnamed: 0,primaryKey,season,seasonType,gameId,gameDate,period,secondsElapsed,team1Score,team2Score,offenseTeamId1,offensePlayer1Id,offensePlayer2Id,offensePlayer3Id,offensePlayer4Id,offensePlayer5Id,defenseTeamId2,defensePlayer1Id,defensePlayer2Id,defensePlayer3Id,defensePlayer4Id,defensePlayer5Id,points,expectedPoints,defensiveRebounds,offensiveRebounds,opponentDefensiveRebounds,opponentOffensiveRebounds,offensiveFouls,defensiveFouls,turnovers,fieldGoalAttempts,fieldGoals,threePtAttempts,threePtMade,freeThrowAttempts,freeThrowsMade,possessions,seconds,dt,adjustedPoints
996,996,124_0022100001_1610612749,2021-22,Regular Season,22100001,1634616000000,1,536,,,1610612749,201572,201588,201950,203648,1626192,1610612751,200746,200794,201142,201988,1628975,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,22,2021-10-29T13:59:40.216,2.0
998,998,124_0022100002_1610612744,2021-22,Regular Season,22100002,1634616000000,1,506,,,1610612744,2738,201939,202357,1627814,1629308,1610612747,2544,2546,200765,203076,203145,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
1001,1001,124_0022100003_1610612766,2021-22,Regular Season,22100003,1634702400000,1,453,23.0,19.0,1610612766,202330,202397,1628998,1629023,1629667,1610612754,203087,204456,1626167,1627763,1628470,3.0,1.0839031336629603,0,0,0,0,0,0,0,1,1,1,1,0,0,1,4,2021-10-29T13:59:40.216,3.0
1003,1003,124_0022100015_1610612749,2021-22,Regular Season,22100015,1634788800000,1,486,,,1610612749,203114,203648,1629620,1629670,1630572,1610612748,200782,202710,203473,1629622,1629639,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
1004,1004,124_0022100021_1610612751,2021-22,Regular Season,22100021,1634875200000,1,596,30.0,22.0,1610612751,200746,201142,201935,201988,203925,1610612755,202699,203083,1627788,1629680,1630178,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,2021-10-29T13:59:40.216,2.0
1007,1007,124_0022100023_1610612760,2021-22,Regular Season,22100023,1634875200000,1,533,,,1610612760,202324,1628983,1629026,1630197,1630544,1610612745,201569,201571,1627863,1630256,1630578,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
1009,1009,124_0022100032_1610612759,2021-22,Regular Season,22100032,1634961600000,1,601,26.0,30.0,1610612759,1627751,1627854,1629022,1630170,1630200,1610612749,201588,203507,1629620,1629670,1630572,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
1010,1010,124_0022100034_1610612746,2021-22,Regular Season,22100034,1634961600000,1,597,25.0,30.0,1610612746,201587,202704,1628379,1628392,1629611,1610612763,203937,1626145,1629634,1629723,1630533,3.0,1.0927189384719218,0,0,0,0,0,0,0,1,1,1,1,0,0,1,6,2021-10-29T13:59:40.216,3.0
1012,1012,124_0022100038_1610612755,2021-22,Regular Season,22100038,1635048000000,1,603,20.0,29.0,1610612755,202699,203552,203954,1627788,1629680,1610612760,1628983,1629647,1629652,1630526,1630544,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2021-10-29T13:59:40.216,2.0
1015,1015,124_0022100042_1610612754,2021-22,Regular Season,22100042,1635134400000,1,527,,,1610612754,203087,203200,204456,1629048,1629052,1610612749,203114,203918,1629620,1629670,1630572,0.0,1.0393146112020728,0,0,1,0,0,0,0,1,0,1,0,0,0,1,14,2021-10-29T13:59:40.216,0.0
1016,1016,124_0022100045_1610612748,2021-22,Regular Season,22100045,1635134400000,1,581,,,1610612748,202693,202710,203473,1629622,1629639,1610612753,201577,203082,203914,1629021,1630175,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
1019,1019,124_0022100052_1610612745,2021-22,Regular Season,22100052,1635220800000,1,545,,,1610612745,201569,201571,1626174,1627863,1630578,1610612742,1626246,1628425,1628467,1628973,1629029,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21,2021-10-29T13:59:40.216,0.0
1020,1020,124_0022100059_1610612737,2021-22,Regular Season,22100059,1635307200000,1,522,,,1610612737,201568,203476,1628989,1629027,1629629,1610612740,202066,202685,1630184,1630230,1630530,0.0,1.1886453450334282,0,0,1,0,0,0,0,1,0,1,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
1023,1023,124_0022100066_1610612764,2021-22,Regular Season,22100066,1635393600000,1,591,26.0,28.0,1610612764,202722,203078,203526,1628398,1630166,1610612737,201568,1626153,1628989,1629629,1629631,3.0,1.1306061022534963,0,0,0,0,0,0,0,1,1,1,1,0,0,1,20,2021-10-29T13:59:40.216,3.0
1025,1025,124_0022100067_1610612752,2021-22,Regular Season,22100067,1635393600000,1,719,25.0,27.0,1610612752,201565,201959,202692,1630167,1630193,1610612741,201942,1627936,1628972,1628993,1629750,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,2021-10-29T13:59:40.216,2.0
1027,1027,124_0022100069_1610612759,2021-22,Regular Season,22100069,1635393600000,1,573,,,1610612759,1627854,1628401,1628966,1629234,1630170,1610612742,203493,1626161,1628373,1628467,1628973,0.0,1.055337285049195,0,0,1,0,0,0,0,1,0,1,0,0,0,1,26,2021-10-29T13:59:40.216,0.0
1029,1029,124_0022100070_1610612763,2021-22,Regular Season,22100070,1635393600000,1,557,,,1610612763,203937,1629630,1629723,1630214,1630533,1610612744,201939,202357,203110,203490,1627780,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,2021-10-29T13:59:40.216,0.0
1031,1031,125_0022100002_1610612747,2021-22,Regular Season,22100002,1634616000000,1,506,,,1610612747,2546,200765,203076,203145,1628370,1610612744,2738,201939,202357,1627814,1629308,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2021-10-29T13:59:40.216,2.0
1032,1032,125_0022100009_1610612740,2021-22,Regular Season,22100009,1634702400000,1,605,25.0,23.0,1610612740,202066,1627742,1628984,1629637,1630530,1610612755,203083,1627777,1627788,1629680,1630198,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,2021-10-29T13:59:40.216,2.0
1035,1035,125_0022100013_1610612758,2021-22,Regular Season,22100013,1634702400000,1,570,,,1610612758,203084,1626158,1627741,1628368,1630558,1610612757,203081,203469,1626181,1626204,1629642,0.0,1.0537260486310076,0,0,1,0,0,0,0,1,0,1,0,0,0,1,28,2021-10-29T13:59:40.216,0.0
1036,1036,125_0022100014_1610612737,2021-22,Regular Season,22100014,1634788800000,1,570,,,1610612737,203476,203524,1628989,1629027,1629629,1610612742,203501,1626161,1627827,1628973,1629029,2.0,1.618,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,2021-10-29T13:59:40.216,2.0
1038,1038,125_0022100015_1610612748,2021-22,Regular Season,22100015,1634788800000,1,509,5.0,26.0,1610612748,200782,202710,203473,1629622,1629639,1610612749,203114,203648,1629620,1629670,1630572,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,23,2021-10-29T13:59:40.216,2.0
1040,1040,125_0022100017_1610612739,2021-22,Regular Season,22100017,1634875200000,1,564,,,1610612739,201567,1626224,1629731,1630171,1630698,1610612766,202330,202397,1626162,1628998,1629023,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
1043,1043,125_0022100021_1610612755,2021-22,Regular Season,22100021,1634875200000,1,617,22.0,32.0,1610612755,202699,203083,1627788,1629680,1630178,1610612751,200746,201142,201935,201988,203925,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,21,2021-10-29T13:59:40.216,2.0
1044,1044,125_0022100032_1610612749,2021-22,Regular Season,22100032,1634961600000,1,610,30.0,28.0,1610612749,201588,203507,1629620,1629670,1630572,1610612759,1627751,1627854,1629022,1630170,1630200,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9,2021-10-29T13:59:40.216,2.0
1047,1047,125_0022100033_1610612757,2021-22,Regular Season,22100033,1634961600000,1,652,,,1610612757,203468,203469,1626204,1629014,1629642,1610612756,201580,203901,1627846,1629013,1629661,1.0,1.456,0,0,0,0,0,0,0,0,0,0,0,2,1,1,17,2021-10-29T13:59:40.216,1.0
1048,1048,125_0022100037_1610612738,2021-22,Regular Season,22100037,1635048000000,1,591,,,1610612738,201143,1626196,1628369,1630174,1630202,1610612745,201569,201571,1626174,1627863,1630578,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
1050,1050,125_0022100041_1610612738,2021-22,Regular Season,22100041,1635134400000,1,640,33.0,30.0,1610612738,203953,1626196,1628369,1629684,1630202,1610612766,202330,202397,1628998,1629667,1630208,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2021-10-29T13:59:40.216,2.0
1052,1052,125_0022100055_1610612753,2021-22,Regular Season,22100055,1635307200000,1,545,,,1610612753,203082,203914,1628976,1629021,1630591,1610612766,202397,1626162,1628998,1629667,1630208,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21,2021-10-29T13:59:40.216,0.0
1055,1055,125_0022100062_1610612758,2021-22,Regular Season,22100062,1635307200000,1,586,,,1610612758,203090,1626158,1627741,1630169,1630558,1610612756,201580,203901,1626164,1629013,1629661,0.0,1.0374567560663708,0,0,1,0,0,0,0,1,0,1,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
1056,1056,125_0022100064_1610612739,2021-22,Regular Season,22100064,1635307200000,1,502,,,1610612739,201567,201937,1629012,1630205,1630596,1610612746,202704,1626159,1628379,1628392,1629611,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
1059,1059,125_0022100068_1610612762,2021-22,Regular Season,22100068,1635393600000,1,574,16.0,24.0,1610612762,201144,203497,203903,204060,1629672,1610612745,201569,201571,1628021,1630256,1630578,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,17,2021-10-29T13:59:40.216,2.0
1060,1060,126_0022100003_1610612754,2021-22,Regular Season,22100003,1634702400000,1,474,,,1610612754,203087,204456,1626167,1627763,1628470,1610612766,202330,202397,1628998,1629023,1629667,1.0,1.536,0,0,1,0,0,0,0,0,0,0,0,2,1,1,26,2021-10-29T13:59:40.216,1.0
1062,1062,126_0022100005_1610612738,2021-22,Regular Season,22100005,1634702400000,1,592,,,1610612738,203471,1627759,1629057,1629641,1630174,1610612752,201565,202692,203944,1630193,1630579,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
1065,1065,126_0022100007_1610612763,2021-22,Regular Season,22100007,1634702400000,1,562,,,1610612763,203937,1626145,1628991,1629723,1630533,1610612739,201567,201937,1626224,1629012,1630596,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12,2021-10-29T13:59:40.216,0.0
1066,1066,126_0022100008_1610612745,2021-22,Regular Season,22100008,1634702400000,1,488,19.0,11.0,1610612745,201569,201571,1628021,1630224,1630578,1610612750,1626157,1627736,1627752,1629162,1630162,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2021-10-29T13:59:40.216,2.0
1069,1069,126_0022100009_1610612755,2021-22,Regular Season,22100009,1634702400000,1,620,,,1610612755,203083,1627777,1627788,1629680,1630198,1610612740,202066,1627742,1628984,1629637,1630530,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
1071,1071,126_0022100011_1610612762,2021-22,Regular Season,22100011,1634702400000,1,560,,,1610612762,201144,203497,203903,204060,1629672,1610612760,1628983,1629026,1629676,1630197,1630544,1.0,1.262,0,0,0,0,0,0,0,0,0,0,0,2,1,1,10,2021-10-29T13:59:40.216,1.0
1073,1073,126_0022100015_1610612749,2021-22,Regular Season,22100015,1634788800000,1,514,,,1610612749,203114,203648,1629620,1629670,1630572,1610612748,200782,202710,203473,1629622,1629639,0.0,1.1608486709703656,0,0,1,0,0,0,0,1,0,1,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
1074,1074,126_0022100022_1610612740,2021-22,Regular Season,22100022,1634875200000,1,585,21.0,14.0,1610612740,202066,202685,203107,1627742,1630530,1610612741,202696,203897,1627936,1628972,1629750,3.0,1.0781831550199759,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,2021-10-29T13:59:40.216,0.0
1076,1076,126_0022100023_1610612745,2021-22,Regular Season,22100023,1634875200000,1,539,,,1610612745,201569,201571,1627863,1630256,1630578,1610612760,202324,1628983,1629026,1630197,1630544,0.0,0.9367258118513561,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2021-10-29T13:59:40.216,0.0
1078,1078,126_0022100028_1610612748,2021-22,Regular Season,22100028,1634961600000,1,656,,,1610612748,202693,203473,1629216,1629622,1629639,1610612754,203087,204456,1627734,1627763,1628470,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
1081,1081,126_0022100032_1610612759,2021-22,Regular Season,22100032,1634961600000,1,634,,,1610612759,1627751,1627854,1629022,1630170,1630200,1610612749,201588,203507,1629620,1629670,1630572,0.0,1.12616782587427,0,0,1,0,0,0,0,1,0,1,0,0,0,1,26,2021-10-29T13:59:40.216,0.0
1083,1083,126_0022100034_1610612763,2021-22,Regular Season,22100034,1634961600000,1,615,,,1610612763,203937,1626145,1629634,1629723,1630533,1610612746,201587,202704,1628379,1628392,1629611,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
1085,1085,126_0022100035_1610612766,2021-22,Regular Season,22100035,1635048000000,1,536,,,1610612766,202397,203486,1626162,1628998,1629023,1610612751,200746,200794,201142,201988,1628971,0.0,1.0382238018866945,0,0,1,0,0,0,0,1,0,1,0,0,0,1,21,2021-10-29T13:59:40.216,0.0
1087,1087,126_0022100037_1610612745,2021-22,Regular Season,22100037,1635048000000,1,601,,,1610612745,201569,201571,1626174,1627863,1630578,1610612738,201143,1626196,1628369,1630174,1630202,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
1089,1089,126_0022100038_1610612760,2021-22,Regular Season,22100038,1635048000000,1,604,,,1610612760,1628983,1629647,1629652,1630526,1630544,1610612755,202699,203552,203954,1627788,1629680,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,2021-10-29T13:59:40.216,2.0
1091,1091,126_0022100039_1610612758,2021-22,Regular Season,22100039,1635048000000,1,656,,,1610612758,202684,203090,1627741,1629056,1630558,1610612744,201939,202357,203490,1627780,1629308,3.0,1.01991846316784,0,0,0,0,0,0,0,1,1,1,1,0,0,1,18,2021-10-29T13:59:40.216,3.0
1092,1092,126_0022100042_1610612749,2021-22,Regular Season,22100042,1635134400000,1,539,23.0,23.0,1610612749,203114,203918,1629620,1629670,1630572,1610612754,203087,203200,204456,1629048,1629052,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9,2021-10-29T13:59:40.216,2.0
1094,1094,126_0022100044_1610612751,2021-22,Regular Season,22100044,1635134400000,1,573,14.0,30.0,1610612751,201142,201949,201988,1627761,1629651,1610612764,202722,203915,1626149,1628988,1630166,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,2021-10-29T13:59:40.216,2.0
1096,1096,126_0022100046_1610612741,2021-22,Regular Season,22100046,1635134400000,1,576,,,1610612741,201942,1627936,1628972,1628993,1629750,1610612761,201609,203920,1627832,1629004,1630567,2.0,2.0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,24,2021-10-29T13:59:40.216,2.0
1098,1098,126_0022100050_1610612752,2021-22,Regular Season,22100050,1635220800000,1,592,,,1610612752,201565,201959,203095,203944,1629628,1610612755,203083,203552,1627777,1627788,1629680,0.0,0.9985549031369008,0,1,1,0,0,0,0,2,0,1,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
1100,1100,126_0022100054_1610612743,2021-22,Regular Season,22100054,1635220800000,1,612,28.0,31.0,1610612743,203085,203210,203932,1628408,1630267,1610612762,201144,203497,203903,204060,1629672,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,2021-10-29T13:59:40.216,2.0
1102,1102,126_0022100058_1610612754,2021-22,Regular Season,22100058,1635307200000,1,526,,,1610612754,203087,204456,1627734,1629052,1630537,1610612761,203920,1628384,1628449,1629018,1630625,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
1104,1104,126_0022100061_1610612747,2021-22,Regular Season,22100061,1635307200000,1,568,15.0,32.0,1610612747,2546,200765,201566,203076,1630559,1610612760,1628983,1629026,1630197,1630526,1630544,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,2021-10-29T13:59:40.216,2.0
1106,1106,126_0022100066_1610612737,2021-22,Regular Season,22100066,1635393600000,1,613,,,1610612737,201568,1626153,1628989,1629629,1629631,1610612764,202722,203078,203526,1628398,1630166,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25,2021-10-29T13:59:40.216,0.0
1108,1108,126_0022100068_1610612745,2021-22,Regular Season,22100068,1635393600000,1,585,,,1610612745,201569,201571,1628021,1630256,1630578,1610612762,201144,203497,203903,204060,1629672,0.0,2.233020318760084,0,1,1,0,0,0,0,2,0,2,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
1110,1110,126_0022100070_1610612744,2021-22,Regular Season,22100070,1635393600000,1,565,18.0,27.0,1610612744,201939,202357,203110,203490,1627780,1610612763,203937,1629630,1629723,1630214,1630533,3.0,1.2640453109823513,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,2021-10-29T13:59:40.216,3.0
1113,1113,127_0022100010_1610612759,2021-22,Regular Season,22100010,1634702400000,1,538,,,1610612759,203926,1628401,1629022,1629234,1630170,1610612753,203082,1629021,1629649,1630181,1630591,0.0,1.12616782587427,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
1114,1114,127_0022100012_1610612743,2021-22,Regular Season,22100012,1634702400000,1,618,,,1610612743,201145,203085,203999,1628408,1630267,1610612756,201580,1626166,1627846,1629013,1629661,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
1116,1116,127_0022100013_1610612757,2021-22,Regular Season,22100013,1634702400000,1,580,,,1610612757,203081,203469,1626181,1626204,1629642,1610612758,203084,1626158,1627741,1628368,1630558,2.0,1.786,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,2021-10-29T13:59:40.216,2.0
1119,1119,127_0022100017_1610612766,2021-22,Regular Season,22100017,1634875200000,1,581,23.0,23.0,1610612766,202330,202397,1626162,1628998,1629023,1610612739,201567,1626224,1629731,1630171,1630698,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,2021-10-29T13:59:40.216,2.0
1121,1121,127_0022100020_1610612761,2021-22,Regular Season,22100020,1634875200000,1,564,20.0,15.0,1610612761,201609,203920,1628384,1628449,1629004,1610612738,203471,1626196,1629641,1629684,1630202,3.0,1.0994422100445218,0,0,0,0,0,0,0,1,1,1,1,0,0,1,12,2021-10-29T13:59:40.216,0.0
1122,1122,127_0022100021_1610612751,2021-22,Regular Season,22100021,1634875200000,1,630,32.0,24.0,1610612751,200746,201142,201935,201988,203925,1610612755,202699,203083,1627788,1629680,1630178,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2021-10-29T13:59:40.216,2.0
1124,1124,127_0022100027_1610612737,2021-22,Regular Season,22100027,1634961600000,1,489,,,1610612737,203524,1628381,1628989,1629027,1629629,1610612739,201567,1626224,1629012,1630171,1630596,0.0,1.160814094331278,0,0,1,0,0,0,0,1,0,1,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
1126,1126,127_0022100030_1610612741,2021-22,Regular Season,22100030,1634961600000,1,568,,,1610612741,201942,1627936,1628972,1628993,1629750,1610612765,202709,203482,1626168,1628367,1630180,1.0,1.666,0,0,1,0,0,0,0,0,0,0,0,2,1,1,10,2021-10-29T13:59:40.216,1.0
1129,1129,127_0022100031_1610612750,2021-22,Regular Season,22100031,1634961600000,1,483,,,1610612750,201976,1626157,1627736,1627752,1630162,1610612740,202685,1628984,1629638,1630230,1630530,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
1130,1130,127_0022100037_1610612738,2021-22,Regular Season,22100037,1635048000000,1,616,22.0,18.0,1610612738,201143,1626196,1628369,1630174,1630202,1610612745,201569,201571,1626174,1627863,1630578,3.0,0.8874358330543466,0,0,0,0,0,0,0,1,1,1,1,0,0,1,15,2021-10-29T13:59:40.216,3.0
1132,1132,127_0022100040_1610612747,2021-22,Regular Season,22100040,1635048000000,1,515,19.0,18.0,1610612747,2544,2546,203076,203145,1628370,1610612763,203937,1629630,1629634,1630214,1630533,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,2021-10-29T13:59:40.216,2.0
1135,1135,127_0022100041_1610612766,2021-22,Regular Season,22100041,1635134400000,1,660,,,1610612766,202330,202397,1628998,1629667,1630208,1610612738,203953,1626196,1628369,1629684,1630202,0.0,1.0412963990206694,0,0,1,0,0,0,0,1,0,1,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
1137,1137,127_0022100042_1610612754,2021-22,Regular Season,22100042,1635134400000,1,549,,,1610612754,203087,203200,204456,1629048,1629052,1610612749,203114,203918,1629620,1629670,1630572,2.0,1.48,0,0,0,0,0,0,0,0,0,0,0,2,2,1,18,2021-10-29T13:59:40.216,2.0
1139,1139,127_0022100045_1610612753,2021-22,Regular Season,22100045,1635134400000,1,586,,,1610612753,201577,203082,203914,1629021,1630175,1610612748,202693,202710,203473,1629622,1629639,2.0,1.494,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2021-10-29T13:59:40.216,2.0
1140,1140,127_0022100052_1610612742,2021-22,Regular Season,22100052,1635220800000,1,559,22.0,22.0,1610612742,1626246,1628425,1628467,1628973,1629029,1610612745,201569,201571,1626174,1627863,1630578,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,2021-10-29T13:59:40.216,2.0
1143,1143,127_0022100054_1610612762,2021-22,Regular Season,22100054,1635220800000,1,635,31.0,30.0,1610612762,201144,203497,203903,204060,1629672,1610612743,203085,203210,203932,1628408,1630267,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,23,2021-10-29T13:59:40.216,2.0
1145,1145,127_0022100059_1610612740,2021-22,Regular Season,22100059,1635307200000,1,550,,,1610612740,202066,202685,1630184,1630230,1630530,1610612737,201568,203476,1628989,1629027,1629629,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,26,2021-10-29T13:59:40.216,0.0
1146,1146,127_0022100060_1610612749,2021-22,Regular Season,22100060,1635307200000,1,584,36.0,24.0,1610612749,203648,203918,1626192,1629620,1629670,1610612750,201976,1626156,1626157,1627736,1627752,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,16,2021-10-29T13:59:40.216,2.0
1148,1148,127_0022100062_1610612756,2021-22,Regular Season,22100062,1635307200000,1,604,,,1610612756,201580,203901,1626164,1629013,1629661,1610612758,203090,1626158,1627741,1630169,1630558,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
1150,1150,128_0022100007_1610612739,2021-22,Regular Season,22100007,1634702400000,1,570,,,1610612739,201567,201937,1626224,1629012,1630596,1610612763,203937,1626145,1628991,1629723,1630533,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
1153,1153,128_0022100008_1610612750,2021-22,Regular Season,22100008,1634702400000,1,501,11.0,22.0,1610612750,1626157,1627736,1627752,1629162,1630162,1610612745,201569,201571,1628021,1630224,1630578,3.0,1.075033657586457,0,0,0,0,0,0,0,1,1,1,1,0,0,1,13,2021-10-29T13:59:40.216,0.0
1154,1154,128_0022100009_1610612740,2021-22,Regular Season,22100009,1634702400000,1,631,,,1610612740,202066,1627742,1628984,1629637,1630530,1610612755,203083,1627777,1627788,1629680,1630198,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
1156,1156,128_0022100016_1610612744,2021-22,Regular Season,22100016,1634788800000,1,601,26.0,38.0,1610612744,2738,201939,202357,203490,1627814,1610612746,202331,1626159,1628379,1629599,1629611,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2021-10-29T13:59:40.216,2.0
1158,1158,128_0022100017_1610612739,2021-22,Regular Season,22100017,1634875200000,1,581,,,1610612739,201567,1626224,1629731,1630171,1630698,1610612766,202330,202397,1626162,1628998,1629023,0.0,0.7897955818497071,0,0,1,0,0,0,0,1,0,1,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
